frame_no,detection_no,class,x,y,width,height,confidence
78,33,person,1880,173,38,117,0.3599
78,34,person,1648,55,44,108,0.3376
78,35,person,995,224,62,148,0.3368
78,36,person,445,496,64,129,0.3301
78,37,person,1168,300,66,129,0.3200
78,38,person,385,506,75,143,0.3141
78,39,person,1617,793,101,188,0.3104
78,40,person,116,54,63,99,0.2856
78,41,person,116,53,45,91,0.2590
78,42,person,89,90,87,141,0.2535
79,1,person,1166,943,102,136,0.8116
79,2,person,145,744,92,190,0.7778
79,3,person,1009,796,68,175,0.7549
79,4,person,1054,560,87,176,0.7518
79,5,person,1081,799,101,188,0.7447
79,6,person,1661,408,94,172,0.7365
79,7,person,663,1000,92,79,0.7311
79,8,person,695,332,60,156,0.7273
79,9,person,569,425,83,158,0.6767
79,10,person,0,519,66,171,0.6711
79,11,person,1753,210,72,156,0.6572
79,12,person,1790,307,78,158,0.6436
79,13,person,914,319,68,154,0.6381
79,14,person,1105,153,53,113,0.6180
79,15,person,800,46,38,124,0.5944
79,16,person,86,111,50,122,0.5776
79,17,person,740,227,54,145,0.5662
79,18,person,1711,94,59,134,0.5533
79,19,person,1381,34,39,133,0.5425
79,20,person,341,473,57,156,0.5299
79,21,person,575,325,60,116,0.4916
79,22,person,911,38,37,125,0.4528
79,23,person,1179,0,41,124,0.4495
79,24,person,1881,313,37,122,0.4398
79,25,person,1618,796,102,186,0.4370
79,26,person,1321,1,47,104,0.4368
79,27,person,1647,56,45,109,0.4283
79,28,person,711,65,47,129,0.4271
79,29,person,122,53,60,102,0.4255
79,30,person,1683,47,45,115,0.4026
79,31,person,1598,631,99,187,0.3832
79,32,person,862,50,44,123,0.3778
79,33,person,1167,297,67,129,0.3676
79,34,person,1145,21,39,108,0.3554
79,35,person,1880,177,38,112,0.3528
79,36,person,159,927,108,152,0.3325
79,37,person,996,224,62,149,0.3227
79,38,person,235,0,50,66,0.3210
79,39,person,969,0,32,93,0.3006
79,40,person,387,506,76,143,0.2901
79,41,bird,1167,297,68,128,0.2874
79,42,person,444,496,65,129,0.2786
80,1,person,1164,935,105,144,0.8597
80,2,person,143,747,93,188,0.7994
80,3,person,662,995,94,84,0.7462
80,4,person,1083,803,95,189,0.7225
80,5,person,1656,407,95,173,0.7007
80,6,person,1009,795,69,180,0.6947
80,7,person,569,433,84,151,0.6890
80,8,person,1055,559,84,180,0.6708
80,9,person,694,328,60,156,0.6627
80,10,person,1751,211,75,157,0.6605
80,11,person,915,322,67,154,0.6536
80,12,person,1104,155,55,118,0.6243
80,13,person,1790,310,79,162,0.6198
80,14,person,0,510,66,180,0.6030
80,15,person,739,226,55,140,0.5799
80,16,person,800,46,38,124,0.5750
80,17,person,86,111,51,121,0.5734
80,18,person,1599,636,101,185,0.5592
80,19,person,1710,96,59,135,0.5227
80,20,person,341,474,58,156,0.5211
80,21,person,1381,33,39,133,0.5065
80,22,person,123,55,54,101,0.4947
80,23,person,911,40,37,124,0.4623
80,24,person,711,64,47,131,0.4472
80,25,person,576,326,55,119,0.4454
80,26,person,1169,294,64,128,0.4431
80,27,person,1880,314,38,121,0.4058
80,28,person,1179,0,39,124,0.3874
80,29,person,158,931,110,148,0.3851
80,30,person,1619,799,102,185,0.3811
80,31,person,1647,56,48,109,0.3755
80,32,person,1321,1,47,104,0.3719
80,33,person,862,50,44,124,0.3651
80,34,person,997,224,61,149,0.3522
80,35,person,1683,48,45,115,0.3494
80,36,person,1144,21,41,108,0.3467
80,37,person,1880,182,38,112,0.3412
80,38,person,235,0,48,68,0.2878
80,39,person,391,504,71,149,0.2842
80,40,person,967,0,34,94,0.2549
81,1,person,1164,928,105,151,0.8718
81,2,person,141,751,98,187,0.7992
81,3,person,662,990,95,89,0.7885
81,4,person,1052,554,87,186,0.7255
81,5,person,1080,806,96,191,0.7193
81,6,person,1751,210,75,158,0.7055
81,7,person,1661,405,85,175,0.7051
81,8,person,569,438,84,145,0.6684
81,9,person,1009,792,68,183,0.6665
81,10,person,85,110,53,123,0.6581
81,11,person,694,327,60,155,0.6250
81,12,person,0,511,66,176,0.6241
81,13,person,1791,311,80,165,0.6121
81,14,person,1105,158,54,117,0.6049
81,15,person,916,322,65,156,0.5991
81,16,person,739,224,56,138,0.5989
81,17,person,1709,97,62,140,0.5816
81,18,person,800,46,38,124,0.5652
81,19,person,130,46,52,113,0.5298
81,20,person,341,473,58,157,0.5193
81,21,person,1381,33,38,134,0.5088
81,22,person,1170,291,62,124,0.4710
81,23,person,1647,56,50,110,0.4516
81,24,person,995,225,62,148,0.4446
81,25,person,712,66,44,130,0.4246
81,26,bird,1602,641,101,185,0.3970
81,27,person,1321,1,47,104,0.3969
81,28,person,1881,314,38,119,0.3853
81,29,person,1181,0,37,123,0.3818
81,30,person,912,41,37,123,0.3799
81,31,person,1620,801,102,184,0.3645
81,32,person,235,0,50,68,0.3637
81,33,person,1099,810,77,158,0.3629
81,34,person,576,328,55,118,0.3584
81,35,person,1144,20,43,110,0.3528
81,36,person,1683,48,46,115,0.3518
81,37,bird,1623,801,102,182,0.3422
81,38,person,1879,179,39,124,0.3169
81,39,person,862,50,43,124,0.3042
81,40,person,389,504,73,149,0.2877
81,41,person,158,934,111,145,0.2839
81,42,bird,1169,290,62,126,0.2682
81,43,person,1098,0,24,36,0.2610
82,1,person,663,985,94,94,0.7955
82,2,person,1657,401,87,176,0.7914
82,3,person,1166,920,105,159,0.7737
82,4,person,1053,551,85,186,0.7569
82,5,person,138,754,97,188,0.7552
82,6,person,1090,809,83,180,0.7376
82,7,person,1752,212,74,157,0.6847
82,8,person,738,221,56,136,0.6695
82,9,person,1008,787,66,186,0.6647
82,10,person,0,510,67,177,0.6584
82,11,person,916,325,65,156,0.6459
82,12,person,86,110,51,124,0.6459
82,13,person,695,325,60,154,0.6421
82,14,person,1801,314,71,163,0.6387
82,15,person,1105,161,54,116,0.6220
82,16,bird,1625,805,102,179,0.5951
82,17,person,1709,98,61,142,0.5874
82,18,person,568,445,83,139,0.5827
82,19,person,800,46,38,124,0.5802
82,20,person,131,47,49,112,0.5674
82,21,bird,1606,645,100,180,0.5517
82,22,person,341,473,57,157,0.5298
82,23,person,1381,33,38,134,0.5180
82,24,person,994,225,62,149,0.5114
82,25,person,1647,55,53,111,0.4587
82,26,person,575,330,56,116,0.4555
82,27,person,1169,291,61,122,0.4512
82,28,person,1319,1,47,104,0.4396
82,29,person,1881,317,37,120,0.4370
82,30,person,1685,48,47,116,0.4032
82,31,person,713,64,41,130,0.4018
82,32,person,235,0,50,69,0.3938
82,33,person,159,938,111,141,0.3899
82,34,person,911,42,39,123,0.3821
82,35,person,1880,182,38,118,0.3651
82,36,person,1144,17,40,112,0.3419
82,37,person,1179,0,39,122,0.3393
82,38,person,389,502,72,151,0.3255
82,39,person,861,50,43,124,0.3122
82,40,bird,1169,290,61,124,0.2760
83,1,person,1176,911,94,168,0.8068
83,2,person,132,758,95,186,0.8037
83,3,person,1656,394,79,175,0.7716
83,4,person,664,972,98,107,0.7694
83,5,person,1626,815,102,205,0.7421
83,6,person,1085,814,81,186,0.7399
83,7,person,1056,546,80,183,0.7368
83,8,person,910,331,68,153,0.7087
83,9,person,1753,216,75,153,0.6981
83,10,person,1800,316,78,160,0.6668
83,11,person,695,321,60,157,0.6660
83,12,person,1004,779,66,191,0.6311
83,13,person,87,113,49,118,0.6260
83,14,person,736,218,54,136,0.6243
83,15,person,1104,165,55,119,0.6144
83,16,person,0,508,68,183,0.6141
83,17,person,134,45,47,110,0.5836
83,18,person,800,46,38,124,0.5678
83,19,person,1172,288,57,121,0.5641
83,20,person,568,435,81,149,0.5369
83,21,person,340,474,57,157,0.5314
83,22,person,1381,33,38,134,0.5178
83,23,person,1707,102,63,141,0.4891
83,24,person,163,937,112,142,0.4825
83,25,person,996,231,60,152,0.4368
83,26,person,1319,0,47,105,0.4193
83,27,person,1650,55,54,109,0.4143
83,28,person,712,58,44,131,0.4141
83,29,person,1617,652,96,173,0.4137
83,30,person,1879,180,39,122,0.4101
83,31,person,1702,50,32,81,0.3934
83,32,person,574,331,60,120,0.3930
83,33,person,1882,322,36,121,0.3921
83,34,person,1175,0,43,117,0.3578
83,35,person,195,944,79,135,0.3514
83,36,person,1142,21,39,108,0.3221
83,37,person,1700,50,36,103,0.2837
83,38,person,386,508,84,141,0.2828
83,39,person,914,45,37,119,0.2703
83,40,person,861,51,41,116,0.2698
83,41,person,969,0,36,92,0.2615
84,1,person,667,963,98,116,0.8137
84,2,person,1658,394,76,173,0.7993
84,3,person,1177,906,94,170,0.7925
84,4,person,1753,217,76,152,0.7522
84,5,person,130,762,95,186,0.7381
84,6,person,1629,823,102,208,0.7180
84,7,person,908,332,70,153,0.7132
84,8,person,1085,817,75,182,0.6862
84,9,person,1056,543,80,180,0.6781
84,10,person,695,317,61,162,0.6705
84,11,person,1796,316,83,159,0.6427
84,12,person,88,111,48,122,0.6425
84,13,person,1004,777,64,190,0.6180
84,14,person,735,217,53,137,0.6082
84,15,person,1103,166,54,118,0.6079
84,16,person,136,44,48,113,0.5893
84,17,person,800,47,38,124,0.5824
84,18,person,0,509,69,191,0.5729
84,19,person,165,942,111,137,0.5376
84,20,person,1381,33,39,134,0.5229
84,21,person,340,473,58,157,0.5184
84,22,person,712,54,48,128,0.5177
84,23,person,1174,288,55,120,0.5089
84,24,person,568,443,83,139,0.4714
84,25,person,1175,0,41,111,0.4373
84,26,person,1708,103,63,142,0.4313
84,27,person,1317,1,48,104,0.4274
84,28,person,571,334,64,123,0.4193
84,29,person,995,234,60,154,0.4128
84,30,person,1703,52,34,88,0.4116
84,31,person,1652,55,50,109,0.3984
84,32,person,1880,179,39,123,0.3694
84,33,person,1141,23,38,107,0.3648
84,34,person,1882,327,37,117,0.3561
84,35,person,1620,657,94,170,0.3243
84,36,person,385,507,85,143,0.2917
84,37,person,860,50,41,116,0.2750
84,38,person,914,46,38,121,0.2604
85,1,person,667,959,103,120,0.8131
85,2,person,1659,390,75,173,0.7862
85,3,person,1176,903,94,176,0.7693
85,4,person,909,335,67,149,0.7330
85,5,person,1754,218,75,151,0.6987
85,6,person,694,315,62,165,0.6713
85,7,person,1059,541,76,177,0.6647
85,8,person,1079,820,76,178,0.6619
85,9,person,88,111,48,121,0.6515
85,10,person,1004,772,63,190,0.6306
85,11,person,139,46,48,111,0.6305
85,12,person,128,766,96,187,0.6168
85,13,person,1104,167,50,118,0.6094
85,14,person,1800,321,80,154,0.5749
85,15,person,800,47,38,124,0.5651
85,16,person,736,216,52,138,0.5635
85,17,bird,1623,660,94,170,0.5538
85,18,person,0,518,72,191,0.5470
85,19,person,1707,105,63,141,0.5243
85,20,person,166,947,108,132,0.5156
85,21,person,567,442,81,142,0.5128
85,22,person,1380,33,39,134,0.5126
85,23,person,340,473,57,158,0.5120
85,24,person,1175,0,40,108,0.5091
85,25,person,711,53,47,126,0.4970
85,26,person,571,335,64,126,0.4944
85,27,person,1173,287,53,116,0.4879
85,28,person,1656,55,45,110,0.4727
85,29,person,1141,21,38,109,0.4605
85,30,person,1629,828,103,209,0.4330
85,31,person,1707,51,31,86,0.4125
85,32,person,994,236,60,155,0.3879
85,33,person,1317,0,46,104,0.3861
85,34,person,340,473,83,160,0.3533
85,35,person,1883,332,36,114,0.3358
85,36,person,385,506,77,143,0.3059
85,37,person,1881,180,38,124,0.2936
85,38,person,860,49,41,124,0.2827
85,39,person,913,46,39,123,0.2808
86,1,person,665,952,108,127,0.7949
86,2,person,1177,899,93,180,0.7909
86,3,person,1658,385,71,171,0.7899
86,4,person,1630,831,104,212,0.7415
86,5,person,0,528,74,187,0.7370
86,6,person,1076,821,77,177,0.7133
86,7,person,1059,539,77,176,0.7049
86,8,person,127,769,98,188,0.6969
86,9,person,909,337,67,148,0.6905
86,10,person,1757,220,73,149,0.6614
86,11,person,694,313,62,166,0.6588
86,12,person,88,112,48,118,0.6568
86,13,person,998,766,69,191,0.6517
86,14,person,1105,167,49,118,0.6183
86,15,person,165,947,109,132,0.5808
86,16,person,800,46,39,124,0.5787
86,17,person,711,51,46,126,0.5681
86,18,person,566,447,79,144,0.5550
86,19,person,1803,322,81,153,0.5282
86,20,person,1380,33,38,134,0.5259
86,21,person,736,216,51,137,0.5235
86,22,person,340,473,58,158,0.5219
86,23,person,1173,286,53,119,0.5155
86,24,person,140,47,56,111,0.4891
86,25,person,572,336,63,126,0.4697
86,26,person,1141,18,38,111,0.4628
86,27,person,1173,0,42,107,0.4536
86,28,person,1627,666,92,174,0.4433
86,29,person,1660,55,41,111,0.4377
86,30,person,1710,51,29,78,0.4056
86,31,person,994,236,60,155,0.3928
86,32,person,1708,105,63,143,0.3718
86,33,person,1317,1,44,104,0.3681
86,34,person,913,46,40,124,0.3539
86,35,person,1880,182,38,120,0.3260
86,36,person,860,49,41,124,0.3169
86,37,person,387,504,72,149,0.3092
86,38,person,1889,339,29,113,0.3036
87,1,person,1659,384,71,166,0.7971
87,2,person,1179,894,93,185,0.7953
87,3,person,124,775,100,185,0.7773
87,4,person,1632,839,104,213,0.7718
87,5,person,654,948,119,131,0.7673
87,6,person,1070,824,81,177,0.7661
87,7,person,0,527,77,190,0.7375
87,8,person,1059,533,77,170,0.7265
87,9,person,909,337,68,148,0.7247
87,10,person,693,313,62,167,0.6630
87,11,person,1106,167,49,118,0.6582
87,12,person,999,763,70,181,0.6442
87,13,person,1628,672,91,180,0.6375
87,14,person,141,46,66,110,0.6318
87,15,person,87,111,49,121,0.6211
87,16,person,1758,222,70,147,0.6107
87,17,person,709,49,47,128,0.6069
87,18,person,799,46,39,125,0.5972
87,19,person,567,449,75,148,0.5753
87,20,person,166,948,111,131,0.5615
87,21,person,1173,282,53,126,0.5335
87,22,person,340,473,57,158,0.5323
87,23,person,735,214,50,140,0.5255
87,24,person,1380,33,38,134,0.4923
87,25,person,1805,323,82,155,0.4880
87,26,person,572,340,63,123,0.4567
87,27,person,1141,16,38,113,0.4479
87,28,person,992,239,62,155,0.4093
87,29,person,913,46,43,123,0.4042
87,30,person,1174,0,38,105,0.3769
87,31,person,860,49,41,125,0.3547
87,32,person,1317,1,45,105,0.3526
87,33,person,1661,56,40,112,0.3414
87,34,person,387,502,73,151,0.3393
87,35,person,1711,53,30,75,0.3349
87,36,person,1887,339,31,106,0.3103
87,37,person,443,496,64,131,0.2638
88,1,person,1064,832,83,199,0.8215
88,2,person,648,937,125,141,0.8052
88,3,person,121,790,105,179,0.7968
88,4,person,0,531,85,189,0.7958
88,5,person,1638,849,104,212,0.7920
88,6,person,1183,879,92,198,0.7819
88,7,person,1056,526,80,162,0.7732
88,8,person,1661,381,65,162,0.7491
88,9,person,1761,226,69,155,0.7413
88,10,person,565,450,73,157,0.7336
88,11,person,998,754,68,167,0.6893
88,12,person,1633,683,94,195,0.6777
88,13,person,1108,169,49,118,0.6591
88,14,person,87,112,47,117,0.6488
88,15,person,908,339,69,147,0.6336
88,16,person,799,47,39,125,0.5782
88,17,person,1174,280,55,128,0.5707
88,18,person,693,308,58,160,0.5669
88,19,person,710,50,45,126,0.5387
88,20,person,151,50,67,103,0.5339
88,21,person,1807,327,79,168,0.5288
88,22,person,339,474,57,157,0.5218
88,23,person,1381,34,39,133,0.5193
88,24,person,168,959,108,120,0.5027
88,25,person,571,346,62,121,0.4723
88,26,person,1141,8,40,120,0.4662
88,27,person,734,212,49,143,0.4352
88,28,person,1316,1,45,104,0.3995
88,29,person,914,48,39,127,0.3602
88,30,person,990,244,62,162,0.3600
88,31,person,1662,59,37,112,0.3593
88,32,person,388,504,73,149,0.3522
88,33,person,1173,1,38,103,0.3193
88,34,person,860,49,41,125,0.3045
88,35,person,443,497,64,131,0.2868
88,36,person,1710,54,34,79,0.2799
89,1,person,647,935,124,143,0.8333
89,2,person,1059,837,90,204,0.8246
89,3,person,120,793,105,184,0.8018
89,4,person,1639,852,107,210,0.8004
89,5,person,1056,522,79,164,0.7983
89,6,person,564,450,73,163,0.7702
89,7,person,0,532,87,191,0.7661
89,8,person,1185,875,92,200,0.7606
89,9,person,1658,378,67,161,0.7557
89,10,person,1001,751,64,164,0.7109
89,11,person,1762,227,69,159,0.7085
89,12,person,87,113,47,118,0.6410
89,13,person,1807,334,81,167,0.6378
89,14,person,908,343,69,150,0.6336
89,15,person,1108,171,49,118,0.6332
89,16,person,1634,686,97,195,0.5844
89,17,person,693,307,57,153,0.5638
89,18,person,798,46,40,125,0.5626
89,19,person,151,47,72,111,0.5437
89,20,person,1380,35,40,132,0.5368
89,21,person,1174,279,56,126,0.5289
89,22,person,709,49,45,127,0.5197
89,23,person,339,474,56,157,0.5139
89,24,person,169,961,104,118,0.4844
89,25,person,736,210,44,135,0.4619
89,26,person,1314,2,46,102,0.4571
89,27,person,1141,10,38,115,0.4535
89,28,person,988,246,64,162,0.4483
89,29,person,571,347,62,120,0.4428
89,30,person,387,501,73,152,0.3782
89,31,person,153,49,48,105,0.3761
89,32,person,916,52,36,129,0.3417
89,33,person,1662,59,40,112,0.3402
89,34,person,443,497,63,131,0.3065
89,35,person,1173,0,38,101,0.3033
89,36,person,860,49,40,125,0.2977
89,37,person,1710,55,34,71,0.2911
89,38,person,232,0,46,77,0.2882
90,1,person,1055,519,79,168,0.8160
90,2,person,564,452,72,163,0.8138
90,3,person,0,531,90,195,0.8063
90,4,person,1184,867,93,203,0.8030
90,5,person,1655,376,70,163,0.7814
90,6,person,656,929,115,149,0.7735
90,7,person,1639,856,114,204,0.7533
90,8,person,908,345,67,154,0.7356
90,9,person,120,801,108,185,0.7313
90,10,person,1056,841,93,217,0.7255
90,11,person,1763,231,68,160,0.7078
90,12,person,1002,747,63,164,0.6628
90,13,person,1810,338,79,168,0.6616
90,14,person,87,113,48,118,0.6268
90,15,person,1107,173,50,122,0.6164
90,16,person,692,304,57,150,0.5900
90,17,person,798,46,40,125,0.5823
90,18,person,1380,35,40,132,0.5735
90,19,person,1638,691,92,191,0.5652
90,20,person,1174,276,58,127,0.5613
90,21,person,735,206,45,138,0.5584
90,22,person,157,48,65,107,0.5535
90,23,person,709,48,45,127,0.5186
90,24,person,339,474,57,157,0.5185
90,25,person,571,349,61,120,0.4849
90,26,person,1313,1,47,104,0.4848
90,27,person,988,247,64,162,0.4286
90,28,person,230,0,46,78,0.4166
90,29,person,387,500,73,153,0.4141
90,30,person,1709,55,37,72,0.3821
90,31,person,917,54,34,129,0.3721
90,32,person,443,497,64,131,0.3540
90,33,person,1663,58,41,113,0.3385
90,34,person,860,49,41,124,0.3258
90,35,person,169,961,102,118,0.3189
90,36,person,1140,13,38,108,0.2967
90,37,person,1878,189,41,115,0.2730
90,38,person,1889,347,29,108,0.2533
91,1,person,0,532,95,198,0.8113
91,2,person,1183,861,96,198,0.8096
91,3,person,655,925,111,153,0.7941
91,4,person,1652,375,73,166,0.7876
91,5,person,1642,864,116,196,0.7832
91,6,person,1055,518,79,170,0.7797
91,7,person,1053,845,95,215,0.7722
91,8,person,119,804,107,192,0.7694
91,9,person,563,458,71,163,0.7355
91,10,person,909,346,68,158,0.6932
91,11,person,1763,235,67,156,0.6746
91,12,person,87,113,48,118,0.6378
91,13,person,692,302,58,146,0.6359
91,14,person,1003,743,62,169,0.6292
91,15,person,1108,176,51,121,0.6033
91,16,person,1812,341,78,167,0.5934
91,17,person,161,48,65,106,0.5906
91,18,person,1639,697,93,192,0.5812
91,19,person,1175,275,55,128,0.5792
91,20,person,1380,35,39,132,0.5676
91,21,person,798,46,40,125,0.5631
91,22,person,734,204,43,140,0.5372
91,23,person,1312,1,48,104,0.5179
91,24,person,170,966,103,113,0.4786
91,25,person,337,475,55,144,0.4763
91,26,person,572,350,59,121,0.4542
91,27,person,708,50,45,125,0.4429
91,28,person,231,0,45,79,0.4407
91,29,person,1662,60,41,112,0.3812
91,30,person,387,500,73,153,0.3681
91,31,person,1709,56,39,73,0.3436
91,32,person,986,247,64,162,0.3390
91,33,person,443,497,63,131,0.3370
91,34,person,1815,338,79,118,0.3341
91,35,person,860,50,41,124,0.3158
91,36,person,1893,350,25,98,0.3086
91,37,person,1706,112,71,137,0.3081
91,38,person,917,58,33,130,0.3007
91,39,person,1877,189,41,118,0.3002
91,40,person,1139,12,40,106,0.2728
92,1,person,1646,866,116,194,0.7975
92,2,person,1183,853,96,193,0.7903
92,3,person,656,922,110,157,0.7867
92,4,person,1651,373,75,166,0.7744
92,5,person,1055,515,77,176,0.7658
92,6,person,562,458,71,165,0.7616
92,7,person,116,811,108,194,0.7462
92,8,person,0,533,95,197,0.7443
92,9,person,1051,849,99,212,0.7423
92,10,person,1763,238,68,157,0.6919
92,11,person,910,349,66,157,0.6681
92,12,person,1641,700,93,196,0.6596
92,13,person,691,299,57,147,0.6485
92,14,person,1004,739,62,173,0.6393
92,15,person,86,113,49,118,0.6321
92,16,person,1175,273,57,125,0.5837
92,17,person,1109,178,49,121,0.5640
92,18,person,1812,346,77,165,0.5639
92,19,person,172,967,102,112,0.5473
92,20,person,798,46,40,125,0.5328
92,21,person,1380,35,39,132,0.5325
92,22,person,163,48,61,106,0.5287
92,23,person,732,200,45,141,0.5209
92,24,person,1663,63,42,109,0.5032
92,25,person,1712,114,67,135,0.5000
92,26,person,229,0,45,80,0.4676
92,27,person,337,475,54,144,0.4485
92,28,person,1312,2,47,104,0.4425
92,29,person,1811,365,60,147,0.4018
92,30,person,573,353,58,119,0.3909
92,31,person,709,50,43,121,0.3705
92,32,person,387,500,73,153,0.3502
92,33,person,986,249,64,159,0.3419
92,34,person,443,497,63,131,0.3398
92,35,person,917,58,35,131,0.3031
92,36,person,1709,58,42,112,0.2870
92,37,person,860,51,40,119,0.2869
92,38,person,1878,191,40,122,0.2650
93,1,person,1182,842,97,191,0.8074
93,2,person,1,536,94,195,0.8061
93,3,person,1649,371,74,168,0.7903
93,4,person,666,914,100,165,0.7702
93,5,person,1055,511,76,177,0.7656
93,6,person,909,356,68,156,0.7560
93,7,person,1766,242,66,162,0.7379
93,8,person,115,818,106,210,0.7264
93,9,person,1042,859,107,215,0.7248
93,10,person,1649,708,90,192,0.7163
93,11,person,1005,731,59,181,0.7095
93,12,person,1653,876,115,183,0.6968
93,13,person,84,112,51,120,0.6494
93,14,person,561,467,70,155,0.6301
93,15,person,691,294,57,150,0.6288
93,16,person,728,198,47,135,0.5949
93,17,person,1110,183,50,120,0.5845
93,18,person,1174,267,54,123,0.5820
93,19,person,797,46,41,125,0.5788
93,20,person,1380,35,39,132,0.5708
93,21,person,1663,66,42,109,0.5554
93,22,person,1708,115,71,140,0.5164
93,23,person,168,49,58,104,0.5135
